stop_name,lng,lat
HADAPAN TASIK HEIGHT APARTMENT,101.71786,3.07597
TASIK HEIGHT APARTMENT,101.71461,3.07438
HADAPAN 74TH SQUADRON ROYAL SIGNAL REGIMENT,101.7178,3.07591
TASIK HEIGHT APARTMENT,101.71441,3.07448
RAPID24,101.5804347,3.0277131
ASIA PACIFIC UTI,101.69171,3.04803
TECHNOLOGY PARK MALAYSIA (TIMUR),101.69727,3.05164
TECHNOLOGY PARK MALAYSIA (TIMUR),101.69732,3.05094
ENTREPRISE 2 TECHNOLOGY PARK MALAYSIA,101.68811,3.04785
PPR PINGGIRAN BKT JALIL (BLK E),101.65371,3.04786
PPR PINGGIRAN BKT JALIL (BLK F),101.65393,3.04918
PPR PINGGIRAN BKT JALIL (BLK F),101.65405,3.04931
PPR PINGGIRAN BKT JALIL (BLK E),101.65381,3.04787
TMN REKREASI BKT JALIL (TIMUR),101.67997,3.04988
GREENFIELD APARTMENT,101.6752,3.05591
TMN REKREASI BKT JALIL (UTARA),101.67324,3.05607
JALIL DAMAI BDR BKT JALIL (TIMUR),101.67065,3.05673
JALIL DAMAI BDR BKT JALIL (BARAT),101.6695,3.05591
PAVILLION 2 BDR BKT JALIL,101.6697,3.05441
DEWAN SERBAGUNA TMN SRI ENDAH,101.68788,3.06426
FLAT TMN SRI ENDAH,101.68883,3.06378
8 PETALING CONDOMINIUM (TIMUR),101.69098,3.06647
8 PETALING CONDOMINIUM (UTARA),101.69051,3.06658
ZON K BDR BARU SRI PETALING,101.69239,3.06679
ZON F BDR BARU SRI PETALING (UTARA),101.69265,3.07258
SALAK SOUTH GARDEN,101.69619,3.08273
THE LEAFZ SG BESI,101.69558,3.08511
TMN INDRAHANA,101.68135,3.09122
TMN INDRAHANA,101.68168,3.0912
SMK TMN DESA,101.68726,3.10334
SUTERA BKT TUNKU,101.68756,3.16507
BKT TUNKU (TIMUR),101.68716,3.16406
IMPIAN BKT TUNKU,101.68467,3.16321
TIJANI 2 BKT TUNKU,101.68225,3.17085
PPR SRI TERRENGGANU,101.69286,3.17563
UNION FLAT SENTUL,101.6925,3.1783
SRK(T) SENTUL KL,101.69234,3.17951
SENTUL PASAR,101.69071,3.19406
TMN DATO SENU SENTUL (TENGAH),101.69728,3.19332
FLAT TMN SENTUL UTAMA,101.69887,3.19356
TMN DATO SENU SENTUL (SELATAN),101.69676,3.19123
PANGSAPURI BANDAR BARU SENTUL (TIMUR),101.69963,3.18672
TMN DATO SENU SENTUL (SELATAN),101.69656,3.19109
SENTUL PASAR,101.69095,3.19458
ST JOSEPH CHURCH,101.69158,3.18687
THE CAPER SENTUL EAST,101.69381,3.1818
UNION FLAT SENTUL,101.69268,3.17846
KG CHUBADAK HULU (BARAT),101.6953,3.20185
KG SG MERALI,101.7003,3.20522
SRA SALAHUDDIN AL-AYUBBI,101.71985,3.22319
FLAT TMN MELATI (BLK D),101.72554,3.22492
TMN AYER PANAS (BARAT),101.71059,3.19172
GOOD SHEPHERD CATHOLIC CHURCH,101.7129,3.19086
SK JLN AYER PANAS,101.71523,3.18929
KG BARU AIR PANAS,101.71705,3.1888
TMN AYER PANAS (TIMUR),101.718,3.18884
PASAR AYER PANAS,101.71915,3.18901
LING XI ZONG CHI TEMPLE,101.72093,3.1888
PPR SG BONUS,101.72146,3.18814
PASAR AYER PANAS,101.71974,3.18886
TMN AYER PANAS (TIMUR),101.71808,3.18867
SK JLN AYER PANAS,101.71521,3.1892
TMN AYER PANAS (BARAT),101.71026,3.19173
SRI RAMPAI BUSINESS PARK,101.72626,3.1979
MASJID ABU UBAIDAH AL-JARRAH,101.72802,3.1933
ITBM WANGSA MAJU (TIMUR),101.73589,3.18975
SRI LEDANG WANGSA MAJU SEK 10,101.73631,3.18814
TMN SETAPAK JAYA (UTARA),101.7276,3.19222
MASJID ABU UBAIDAH AL-JARRAH,101.72786,3.19323
SRI RAMPAI TOWN CENTER,101.73171,3.19665
RAMPAI COURT (BARAT),101.73279,3.19436
SRI RAMPAI BUSINESS PARK,101.72626,3.19756
LRT WANGSA MAJU,101.73145,3.20563
TMN BUNGA RAYA (BARAT),101.72659,3.21024
SURAU TMN BUNGA RAYA,101.72919,3.2126
SURAU TMN BUNGA RAYA,101.72926,3.21255
TMN BUNGA RAYA (BARAT),101.72711,3.2099
WANGSA METROVIEW,101.73643,3.20315
WANGSA MAJU SEK 2,101.73985,3.2063
AEON BIG WANGSA MAJU (BARAT),101.74222,3.19519
WANGSA MAJU SEK 2,101.73985,3.20603
WANGSA METROVIEW,101.73666,3.20305
STARPARC POINT,101.7235,3.20433
TMN SETAPAK (BARAT),101.70389,3.20737
LA VILLAS CONDOMINIUM TMN SETAPAK,101.70543,3.20738
TMN SETAPAK (TENGAH),101.70576,3.20746
TMN SETAPAK (UTARA),101.70686,3.20749
SURAU TMN MEDAN IDAMAN,101.71164,3.20871
TMN IBU KOTA (BARAT),101.71485,3.21223
KG SG MERALI,101.70057,3.20491
KG CHUBADAK HULU (BARAT),101.69557,3.20184
TMN MELEWAR FASA 1 (UTARA),101.70111,3.22235
TMN MELEWAR FASA 1 (TENGAH),101.70109,3.22071
TMN MELEWAR FASA 1 (SELATAN),101.7011,3.21916
KG LEMBAH MELEWAR (BARAT),101.69962,3.2183
PANTAI DALAM,101.672372,3.106125
FLAT TMN BKT ANGKASA,101.67113,3.10748
TMN BKT ANGKASA (BARAT),101.669,3.10821
PANTAI HILLPARK (BARAT),101.66648,3.10832
PANTAI HILLPARK (BARAT),101.6664,3.10852
VILLAGE BANGSAR SOUTH,101.66271,3.11102
FLAT PKNS KERINCHI,101.6621,3.11227
TMN BKT ANGKASA (BARAT),101.66882,3.10845
TMN BKT ANGKASA (TIMUR),101.67201,3.10738
FAKULTI UNDANG-UNDANG UM,101.66104,3.1187
PPR SRI PANTAI (BARAT),101.67337,3.10687
KTM PANTAI DALAM,101.67014,3.09683
UOA TERMINAL,101.67881,3.12782
MAJESTIC HOTEL,101.69233,3.13857
MAJESTIC HOTEL,101.69226,3.13817
MIDVALLEY (UTARA),101.67763,3.11952
MIDVALLEY (SELATAN),101.67613,3.11617
TMN OUG (UTARA),101.67551,3.07671
TMN OUG (TIMUR),101.6777,3.07407
TMN OUG (SELATAN),101.67711,3.07253
SJK(C) YOKE NAM TMN OUG,101.67681,3.07481
TMN OUG (UTARA),101.67534,3.07646
SEKSYEN 18 (TIMUR),101.65943,3.08238
SEKSYEN 18 (TIMUR),101.65847,3.08244
TMN SRI SENTOSA (TENGAH),101.65421,3.07662
PUSAT KOMERSIAL TMN SRI SENTOSA,101.65165,3.07228
LG96_JP,101.4496325,2.763477
PUSAT KOMERSIAL TMN SRI SENTOSA,101.65207,3.07177
TMN SRI SENTOSA (UTARA),101.65457,3.07702
BKT OUG CONDOMINIUM (TIMUR),101.669222,3.062853
DESA TUN RAZAK (UTARA),101.72204,3.08046
DESA TUN RAZAK (UTARA),101.72256,3.08097
HENTIAN TMN SUPREME,101.74786,3.09824
CHERIA HEIGHTS,101.74595,3.07604
TMN BKT CHERAS,101.7471,3.07442
CHERIA HEIGHTS,101.74584,3.07552
KTM SALAK SELATAN,101.70482,3.10011
POS SALAK SELATAN,101.70586,3.10314
PLAZA SG BESI,101.70133,3.09187
DESA PETALING (SELATAN),101.70424,3.08327
DESA PETALING (SELATAN),101.7046,3.08328
SK TMN SETIAWANGSA (UTARA),101.7418,3.18161
MAHSURI APARTMENT,101.74289,3.1812
MENARA SERI KENANGA,101.75455,3.1835
SRA AL-TABRANI,101.75632,3.18412
SRA AL-TABRANI,101.75626,3.18404
SRA SALAHUDDIN AL-AYUBBI,101.72014,3.22314
LRT CHAN SOW LIN,101.71596,3.1281
CHAN SOW LIN (UTARA),101.71403,3.12457
CHAN SOW LIN (TENGAH),101.71248,3.12243
KAW PERINDUSTRIAN TRISEGI,101.71097,3.12034
KAW PERINDUSTRIAN TRISEGI,101.71081,3.12033
CHAN SOW LIN (TENGAH),101.71222,3.12226
LRT CHAN SOW LIN,101.71602,3.12893
SUNWAY VELOCITY,101.72407,3.12669
TMN SHAMELIN PERKASA (SELATAN),101.73821,3.12468
TMN SHAMELIN PERKASA (TENGAH),101.7376,3.12683
HAB PASAR SENI - D,101.69532,3.14143
HAB PASAR SENI - B,101.69536,3.14204
HAB PASAR SENI - C,101.69549,3.14279
TMN SRI BAHTERA (TIMUR),101.73993,3.10701
TMN SRI BAHTERA (BARAT),101.73768,3.10691
TMN SRI BAHTERA (BARAT),101.73786,3.10706
TMN SRI BAHTERA (TIMUR),101.73993,3.10722
TMN TAYNTON VIEW (BARAT),101.73672,3.08758
VIVA HOME,101.71933,3.12138
VIVA HOME,101.7182,3.12288
WISMA INDAH,101.71806,3.13347
IKEA CHERAS,101.7189,3.1346
IKEA CHERAS,101.71954,3.13427
KOMPLEKS E-MART,101.71531,3.13503
TMN METROPOLITAN BATU,101.67691,3.215
TMN MAS TIARA (UTARA),101.67518,3.21372
RUMAH KELUARGA AMPAT TIN,101.68413,3.21337
KG BATU MUDA (BARAT),101.68461,3.2148
KG BATU MUDA (TENGAH),101.68553,3.21602
KG BATU MUDA (TIMUR),101.68735,3.21594
TMN BATU MUDA (TENGAH),101.68479,3.22795
KG BATU MUDA (TIMUR),101.68707,3.21586
KG BATU MUDA (TENGAH),101.68547,3.21592
KG BATU MUDA (BARAT),101.68469,3.21459
MENARA KIP,101.6716,3.22428
SRI UTARA (SELATAN),101.67191,3.22239
GURNEY HEIGHT (BLOK C),101.72851,3.16943
MINDEF SQUARE,101.72412,3.17414
BGN KEMENTERIAN KERJA RAYA,101.68843,3.15551
JBT PENGAIRAN DAN SALIRAN MALAYSIA,101.68335,3.15901
WISMA TANI,101.68154,3.15725
TMN BURHANUDDIN HELMI TTDI,101.61997,3.14682
TTDI (TENGAH),101.62028,3.14961
TTDI (BARAT LAUT),101.62061,3.15189
TTDI (BARAT LAUT),101.62063,3.15212
TTDI (UTARA),101.62314,3.15305
VILLA FLORA CONDOMINIUM TTDI,101.62462,3.15357
KIARA PARK CONDOMINIUM,101.62645,3.15425
PLAZA TOL MINES UTARA,101.70712,3.05646
KATANA 2 AMPANG,101.7389,3.15807
MENARA PERKESO KL,101.73451,3.16002
ZON F BDR BARU SRI PETALING (UTARA),101.69274,3.07244
IBU PEJABAT TNB / KL ECO CITY,101.67405,3.12052
MEDAN DAMANSARA,101.65816,3.1381
MASJID SAIDINA HAMZAH,101.6886,3.21779
RUMAH KELUARGA AMPAT TIN,101.68418,3.2132
MAS COURT APARTMENT,101.67456,3.21372
GREAT EASTERN MALL,101.73796,3.16103
AMPWALK,101.72877,3.1606
AMPWALK,101.72902,3.16048
RUSSIAN FEDERATION EMBASSY,101.73123,3.16072
WISMA BINTARA UPNM,101.72354,3.05641
WISMA PERWIRA UPNM,101.72238,3.05898
KLINIK TENTERA UPNM,101.71808,3.05925
SK PENGKALAN TENTERA DARAT (SELATAN),101.7163,3.06112
GREAT EASTERN MALL,101.73711,3.16088
BGN RISDA,101.74568,3.15926
BGN RISDA,101.74449,3.15939
AMPANG TIMUR,101.74391,3.15972
GLENEAGLES INTAN MEDICAL CENTER,101.73924,3.16083
3 TOWERS KL,101.74099,3.16051
4 TOWERS KL,101.7417,3.16024
RENAISSANCE HOTEL,101.70591,3.15709
MALAYSIA TOURISM CENTER,101.70763,3.15809
MENARA BSN,101.70871,3.15871
KLCC (UTARA),101.71238,3.15918
KUN YAM THONG TEMPLE,101.71535,3.15996
LRT DANG WANGI,101.70243,3.15622
INSTITUT PENYELIDIKAN GETAH MALAYSIA,101.73335,3.16046
INSTITUT PENYELIDIKAN GETAH MALAYSIA,101.7334,3.1606
LRT AMPANG PARK,101.71844,3.16026
IPD DANG WANGI,101.69715,3.1569
KOLEJ RIMA,101.70048,3.1559
TMN DATUK KERAMAT (SELATAN),101.73394,3.16578
KUARTERS KAKITANGAN JBT UKUR & PEMETAAN MALAYSIA,101.73062,3.16658
LRT DATUK KERAMAT,101.73205,3.16534
TMN DATUK KERAMAT (UTARA),101.73227,3.16716
TMN TASIK DATUK KERAMAT,101.73402,3.16749
PPR DBKL JELATEK,101.73483,3.16351
PPR DBKL JELATEK,101.73506,3.16409
KG CHERAS BARU (BARAT),101.74992,3.10791
KG CHERAS BARU (BARAT),101.75019,3.10822
MASJID MADRASATUL AMALIAH,101.74818,3.10681
MASJID MADRASATUL AMALIAH,101.74792,3.10681
SURAU MANBA' UL TAQWA,101.74598,3.10634
SURAU MANBA UL TAQWA,101.74619,3.1064
KG CHERAS BARU (TIMUR),101.74459,3.10699
KG CHERAS BARU (TIMUR),101.74458,3.10715
LRT AWAM BESAR,101.67,3.06165
HOSPITAL REHABILITASI CHERAS,101.72775,3.108
PUSAT RUKUN TETANGGA TMN KOPERASI POLIS FASA 1,101.69481,3.22089
BALAI BOMBA GOMBAK SELATAN,101.69604,3.22316
KL2331,101.6646556,3.1869222
ISTANA BUMBU,101.75612,3.17401
HS371 - HENTIAN KG SG BUAYA,101.51453,3.39427
TMN BUKIT MALURI SELATAN,101.62537,3.1995
FLAT SRI CEMARA (BARAT),101.62042,3.20631
SK BANDAR SRI DAMANSARA,101.62492,3.20724
FLAT SRI CEMARA (SELATAN),101.61733,3.20573
BANGUNAN MILENRAYA,101.61764,3.19849
8TRIUM SRI DAMANSARA,101.61081,3.19791
SD 7 SOPHEA,101.61727,3.1902
SD 7 SOPHEA,101.61811,3.19
PARADESA TROPIKA,101.6078,3.18087
8TRIUM SRI DAMANSARA,101.61085,3.19724
HAB DAMANSARA DAMAI,101.59135,3.1954
OPPOSITE RUMAH NO.187,101.65511,3.08707
KTM SUNGAI BULOH (TIMUR),101.5824,3.20518
GUGUSAN SEROJA (UTARA),101.5777,3.15443
KAWASAN INDUSTRI SURIAN,101.56951,3.15992
PUSAT DAGANGAN SERI UTAMA,101.58256,3.15551
D' VILLA BOTANI,101.59121,3.16201
PADANG KOTA,101.5906,3.15226
GUGUSAN MELUR,101.57844,3.15174
GUGUSAN MATAHARI,101.58039,3.15059
FLAT GASING INDAH,101.66238,3.08639
CONDOMINIUM D AMAN RIA,101.5899,3.113
APARTMENT D AMAN CRIMSON,101.59086,3.11473
ARA DAMANSARA WINCHESTER,101.59086,3.11768
A20 CASARINA,101.58438,3.12304
ARA GREENS RESIDENCES,101.57871,3.1218
TMN PERINDUSTRIAN JAYA,101.57097,3.12338
FLAT SRI JATI,101.57191,3.11737
TAIPAN 2 ARA DAMANSARA,101.57791,3.11836
H20 RESIDENCES,101.57805,3.11643
PUSAT PERNIAGAAN KELANA (UTARA),101.59032,3.09645
PUSAT PERNIAGAAN KELANA (SELATAN),101.59126,3.09551
PLAZA KELANA JAYA,101.59718,3.09675
CONDOMINIUM KELANA PUTERI,101.59461,3.10798
KELANA JAYA PARK (SELATAN),101.59558,3.09749
SUNGAI WAY,101.62068,3.09033
WISMA ACADEMY (SELATAN),101.63077,3.11227
WISMA ACADEMY (UTARA),101.62977,3.11275
SEA PARK (SELATAN),101.62348,3.10889
SEA PARK (SELATAN),101.62317,3.10878
CONDOMINIUM DESA KIARA,101.63019,3.13102
FLAT MINANGKABAU (SELATAN),101.61805,3.07522
CONDOMINIUM DESA KIARA,101.63083,3.13099
TROPICANA CITY MALL,101.62878,3.13067
KDU (UTARA),101.62315,3.12647
SS2 (SELATAN),101.62065,3.11401
PUSAT PERNIAGAAN SS2 (TIMUR),101.62311,3.11702
MENARA AM FIRST,101.62943,3.11803
KOLEJ KDU JALAN UNIVERSITI,101.632,3.11869
KOLEJ KDU JALAN UNIVERSITI,101.63208,3.11847
MENARA AM FIRST,101.62916,3.11811
SMK TMN SEA (TIMUR),101.61876,3.11137
PETALING BARAT,101.62415,3.10622
BANGUNAN O' CONNORS,101.63231,3.10025
DAMANSARA UTAMA (UTARA),101.62087,3.13684
DAMANSARA JAYA (UTARA),101.6215,3.13231
DAMANSARA KIM (UTARA),101.62415,3.13731
TROPICANA CITY MALL,101.62856,3.13107
MENARA CP,101.64168,3.12966
DESA MENTARI PHASE 4 (UTARA),101.6276,3.08487
STESEN KOMUTER KG DATO HARUN (UTARA),101.63357,3.08416
KAWASAN PERNIAGAAN TMN MEDAN MAJU JAYA,101.6407,3.08303
APARTMENT TMN PERANGSANG,101.64981,3.08176
SEKSYEN 18 PETALING JAYA,101.65349,3.08189
SEKSYEN 18 PETALING JAYA,101.65344,3.08143
APARTMENT TMN PERANGSANG,101.64826,3.08145
KAWASAN PERNIAGAAN TMN MEDAN MAJU JAYA,101.63966,3.08288
STESEN KOMUTER KG DATO HARUN (UTARA),101.63344,3.08384
DESA MENTARI PHASE 4 (UTARA),101.62805,3.08437
GERAI PJS 2C,101.6272,3.08183
FLAT MINANGKABAU (SELATAN),101.61783,3.07483
MENARA KURNIA,101.61341,3.08086
WISMA KENN KENN,101.63051,3.10136
PJ8 TOWER,101.63917,3.10212
SEKSYEN 2 PJ OLD TOWN (BARAT),101.64254,3.08753
LG97_JP,101.4523773,2.768431
SEKSYEN 2 PJ OLD TOWN (BARAT),101.64241,3.08773
SK LA SALLE PETALING JAYA (UTARA),101.65251,3.10206
SEKSYEN 9 PJ,101.65181,3.09868
SEKSYEN 9 PJ,101.65168,3.09883
KOMPLEK SUKAN PKNS,101.60273,3.09404
KELANA CENTRE POINT,101.59155,3.10014
SK DAMANSARA JAYA (SELATAN),101.61845,3.1215
SJK (C) PUAY CHAI 2 (SELATAN),101.61102,3.14546
GUGUSAN MELATI,101.57915,3.15065
TMN SRI MANJA,101.64631,3.07733
PUSAT PERNIAGAAN SS2 (UTARA),101.62178,3.12069
SA940 - DESA COALFIELDS,101.49375,3.22854
SA941 - MENARA LHDN,101.52243,3.07045
SA942 - CANSELERI TUANKU SYED SIRAJUDIN,101.50466,3.06984
SA943 - DATARAN TUANKU FAUZIAH,101.50302,3.07148
SA944 - MEDAN SELERA SEKSYEN 15,101.53619,3.06465
SA945 - MASJID JAMEK FASTABIQUL KHAIRAT,101.55668,3.06026
SA946 - MASJID JAMEK FASTABIQUL KHAIRAT,101.55686,3.05982
SA947 - GIANT HYPERMARKET SEK 13,101.55013,3.08559
SA951 - SAFFRON HILLS,101.51663,3.16408
SA952 - SAFFRON HILLS,101.51561,3.16476
SA953 - LADANG SUBANG ESTATE,101.5291,3.15
SA961 - SEKSYEN 22 (TIMUR),101.5563,3.05768
SA962 - KG KEBUN BUNGA (SELATAN),101.55689,3.06223
SA963,101.521608,3.072353
SA967 - SMK SEKSYEN 2,101.50953,3.07328
SA968 - SMK SEKSYEN 2,101.50905,3.07319
KS326 - SM AGAMA PAYA JERAS SAUJANA UTAMA,101.50251,3.2101
KS327 - SAUJANA UTAMA MALL,101.48405,3.20215
KS328 - SAUJANA UTAMA MALL,101.48412,3.20234
KS329 - SAUJANA UTAMA 1 (UTARA),101.48386,3.20485
KS330 - SAUJANA UTAMA 1 (UTARA),101.48395,3.20492
KS331 - TAMAN MAPLE,101.48308,3.21081
KS332 - TAMAN MAPLE,101.48314,3.21091
KS333 - IRIS APARTMENT,101.47961,3.2108
KS334 - IRIS APARTMENT,101.48048,3.21089
KS340 - FASA 2B4 PUNCAK ALAM,101.41775,3.23405
KS341 - FASA 2B4 PUNCAK ALAM,101.41718,3.23411
KS343 - PUNCAK ALAM FOUNTAIN(BARAT),101.43597,3.22256
KS344 - PUNCAK ALAM FOUNTAIN(BARAT),101.436,3.22304
KS353 - PUNCAK ALAM FOUNTAIN (TIMUR),101.4369,3.22252
KS355 - PUNCAK ALAM FOUNTAIN (TIMUR),101.43715,3.2224
KS356 - PINTU MASUK UITM PUNCAK ALAM,101.45032,3.21244
KS357 - RAFLESIA 5,101.44956,3.19941
KS358 - RAFLESIA 5,101.44942,3.19938
KS359 - PINTU MASUK UITM PUNCAK ALAM,101.44953,3.21285
KS360 - LANDANG BUAH PUNCAK ALAM,101.44231,3.21511
KS361 - PENJARA MERU,101.438,3.20086
KS362 - KG BUKIT KAPAR,101.43326,3.18993
KS363 - KG BUKIT KAPAR,101.4331,3.18945
KS364 - PENJARA MERU,101.43795,3.201
KS365 - LANDANG BUAH PUNCAK ALAM,101.4419,3.21475
KS367 - KG HANG TUAH,101.41391,3.3882
KS368 - KG HANG TUAH,101.41365,3.3882
KS369 - HAB BATANG BERJUNTAI / TERMINAL BESTARI JAYA,101.41032,3.3771
KS370 - DATARAN KUALA SELANGOR,101.25,3.34146
KS372 - BKT MALAWATI,101.24912,3.34018
BD557 - TMN MERU PUTRA,101.43859,3.14135
BD558 - KG BKT KAPAR (TENGAH),101.43429,3.17653
BD559 - KG BKT KAPAR (UTARA),101.43336,3.18523
BD565 - MERU COURTS,101.44067,3.12613
BD566 - KLANG SENTRAL COMMERCIAL CENTER (SELATAN),101.43887,3.11049
BD567 - KLANG SENTRAL COMMERCIAL CENTER (UTARA),101.44018,3.11251
BD568 - MERU COURTS,101.44053,3.12628
BD569 - SETIA PRIMA (UTARA),101.44281,3.10009
BD570 - SETIA PRIMA (TENGAH),101.44317,3.09702
BD571 - SETIA PRIMA (SELATAN),101.44385,3.09318
BD573 - SETIA PRIMA (TENGAH),101.44293,3.09718
BD574 - SETIA PRIMA (UTARA),101.44255,3.1002
BD576 - TMN KLANG UTAMA (TENGGARA),101.42024,3.07903
RAPID25,101.5814627,3.0264053
BD577 - HENTIAN KLANG (LBT),101.45008,3.04806
BD580 - HENTIAN KLANG (BSN),101.44958,3.04667
BD581 - KOMPLEKS MAIS KLANG,101.449394,3.049903
BD582 - MASJID INDIA KLANG (TIMUR),101.44844,3.04191
BD583 - SJK(T) SIMPANG LIMA (TIMUR),101.44693,3.01407
BD585 - TMN KLANG JAYA (UTARA),101.45266,3.01155
BD586 - TMN SRI ANDALAS (TENGGARA),101.45496,3.01135
BD587 - TMN SRI ANDALAS (TENGGARA),101.45489,3.01126
BD588 - TMN KLANG JAYA (UTARA),101.45238,3.01148
BD589 - TMN SRI ANDALAS (SELATAN),101.44899,3.01176
BD591 - TMN SENTOSA (SELATAN),101.46468,3.00263
BD592 - VILLA SENTOSA,101.4679,3.00465
BD594 - VILLA SENTOSA,101.46775,3.00461
BD595 - TMN SENTOSA (SELATAN),101.46453,3.0026
BD605 - PUSAT KAWALAN WESTPORT,101.30828,2.94875
BD607 - KAW14 PELABUHAN KLANG (TIMUR),101.38328,3.01805
BD608 - KAW14 PELABUHAN KLANG (BARAT),101.38115,3.01849
BD609 - TMN BAYU PERDANA (TENGAH),101.42762,3.01596
BD610 - BDR BARU KLANG (UTARA),101.4722,3.06373
BD611 - BDR BARU KLANG (UTARA),101.47201,3.06439
BD613 - TMN TELUK PULAI,101.4282,3.04207
BD615 - KG JOHAN SETIA (TIMUR),101.46732,2.97933
BD619 - KG JOHAN SETIA (TIMUR),101.46691,2.97921
BD620 - KG BATU BELAH (SELATAN),101.44344,3.07326
BD621 - KG BATU BELAH (UTARA),101.44268,3.07593
BD622 - KG BATU BELAH (UTARA),101.44292,3.07542
BD623 - KG BATU BELAH (SELATAN),101.44363,3.07293
BD648 - HADAPAN RESTORAN JUE YEN,101.36975,3.01624
BD649 - LEBUHRAYA SELAT KLANG,101.37057,3.02014
BD650 - SEBELUM JALAN SULTAN MOHAMED 1,101.37287,3.02523
BD651 - HADAPAN RUMAH NO.2,101.38527,3.0321
BD653 - HADAPAN PANGSAPURI PKNS BANDAR SULTAN SULAIMAN,101.37207,3.02075
BD654 - OPPOSITE PANGSAPURI PKNS,101.37197,3.02081
BD655 - OPPOSITE TAIWANNESE INDUSTRIAL PARK,101.37308,3.02508
BD656 - LEMBAGA PELABUHAN KLANG,101.39307,3.00795
KJ714 - TOLL BATU 9,101.75902,3.07566
KJ715 - GIANT CHERAS,101.76671,3.06876
KJ716 - TAMAN SRI RAYA,101.76983,3.06591
KJ717 - MASJID KARIAH CHERAS,101.77411,3.05951
KJ718 - TAMAN SHSHJAYA BATU 10,101.7743,3.05674
KJ719 - KG BATU 10,101.77489,3.05181
KJ720 - KG BARU BATU 11,101.77484,3.04282
KJ721 - PUSAT FLORA CHERAS,101.77322,3.03919
KJ724 - KAJANG PERDANA,101.81807,2.99269
KJ725 - KAJANG PERDANA,101.8173,2.99316
KJ726 - DESA BARU 12,101.78289,3.00277
KJ727 - PANGGUNG SENI UKM,101.77881,2.93199
KJ728 - ASTAKA PADANG UKM,101.78334,2.93637
KJ730 - SG.RAMAL BARU,101.76776,2.98758
KJ732 - PERSIMPANGAN SG.LONG,101.77165,3.03764
KJ740 - TMN BKT BELIMBING (SELATAN),101.73338,3.02465
KJ741 - SRI JASA APARTMENT,101.72726,3.02664
KJ742 - FLAT DESA SERDANG (BARAT),101.72348,3.0084
KJ743 - KG BARU BALAKONG INDUSTRIAL AREA,101.7349,3.02554
KJ744 - SYMPHONY TOWER,101.75175,3.02688
KJ745 - KG BARU BATU 11,101.77461,3.04409
KJ749 - SK DESA BAIDURI,101.75115,3.04713
KJ750 - TAMAN MINANG,101.7501,3.05495
KJ751 - SEK 3 JALAN PENGHULU,101.78711,3.05934
KJ753 - TAMAN SHSHJAYA BATU 10,101.77398,3.05703
KJ754 - TAMAN SRI RAYA,101.76964,3.06565
SJ642 - TAMAN SERDANG JAYA (SELATAN),101.7068,3.01655
SJ643 - MASJID RIADHUS SOLIHIN,101.70675,3.01053
SJ644 - MASJID RIADHUS SOLIHIN,101.70669,3.01044
SJ645 - TAMAN SERDANG JAYA (SELATAN),101.7067,3.01629
SJ646 - TAMAN SERI SERDANG FASA 1 (UTARA),101.7164,3.00615
SJ647 - TAMAN SERI SERDANG FASA 1 (TIMUR),101.71734,3.00588
SJ648 - MASJID BESAR UPM,101.71844,3.00171
SJ650 - TAMAN SERI SERDANG FASA 1 (TIMUR),101.71721,3.00487
SJ651 - TAMAN SERI SERDANG FASA 1 (UTARA),101.71645,3.00605
SJ652 - THE MINES WATERFRONT BUSINESS CENTER,101.708467,3.035747
SJ653 - THE MINES WATERFRONT BUSINESS CENTER,101.70905,3.03921
SJ657 - FLAT WAWASAN,101.6248,3.02806
SJ658 - SRA PUSAT BDR PUCHONG,101.62605,3.02629
SJ659 - SRI SEMARAK APARTMENT,101.62579,3.02425
SJ660 - SRI JATI APARTMENT,101.62557,3.02305
SJ661 - SJK(C) KHENG CHEE PUCHONG,101.62778,3.02207
SJ662 - PANGSAPURI SARAKA,101.62719,3.03147
SJ663 - SRI PENAGA APARTMENT,101.62804,3.03451
SJ664 - FLAT WAWASAN,101.62472,3.02798
SJ667 - BOULEVARD BDR PUTERI PUCHONG,101.61408,3.02246
SJ668 - KOMPLEKS RAKAN MUDA PUCHONG,101.61168,3.02001
SJ669 - PUCHONG PRIMA SEK.2,101.59767,3.00242
SJ670 - PUCHONG PRIMA SEK.2,101.59734,3.00217
SJ673 - TAMAN MAJU JAYA,101.61078,2.99816
SJ674 - TAMAN MAJU JAYA,101.61094,2.99816
SJ675 - TAMAN MERPATI,101.62185,3.05345
SJ677 - KOMPLEKS RAKAN MUDA PUCHONG,101.6117,3.02032
SJ678 - BOULEVARD BDR PUTERI PUCHONG,101.61371,3.02254
SJ681 - TAMAN MERPATI,101.62203,3.05266
SJ682 - MENARA KLH,101.61946,3.05461
SJ685 - FLAT SS13,101.59319,3.06675
SJ686 - SEGI COLLEGE SUBANG JAYA,101.59306,3.0613
SJ688 - SUBANG GOODYEAR 9,101.59257,3.04008
SJ689 - ZON PERINDUSTRIAN USJ 1,101.5955,3.04323
SJ690 - ZON PERINDUSTRIAN USJ 1,101.59611,3.04301
SJ692 - GOODYEAR COURT 2,101.5918,3.0533
SJ693 - GOODYEAR COURT 2,101.5921,3.05493
SJ694 - SEGI COLLEGE SUBANG JAYA,101.59281,3.06136
SJ695 - FLAT SS13,101.59287,3.06649
